# 
# Plain text to be used to modify SSB inputs to build SiteReadiness tables
# Useful to correct bugs and/or modify daily metric values for a given site or all sites
#
# Usage: For a given site, entries are filled as -> Site,Date,Metric,Color,Value
#        A modification for all sites should be entered as -> 'ALL SITES',Date,Metric,Color,Value
#
# Examples:
#
# T2_ES_CIEMAT,2009-02-10,Downtimes,pink,test
# ALL SITES,2009-02-12,Downtimes,white,test
#

T2_FR_CCIN2P3,2009-10-13,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-10-14,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-10-15,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-10-16,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-10-17,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-10-18,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-10-19,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-10-20,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-10-21,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-10-22,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-10-23,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-10-24,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-10-25,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-10-26,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-10-27,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-10-28,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-10-29,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-10-30,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-10-31,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-11-01,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-11-02,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-11-03,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-11-04,T2linkstoT1s,green,7
T2_FR_CCIN2P3,2009-10-21,T2linksfromT1s,green,9
T2_FR_CCIN2P3,2009-10-22,T2linksfromT1s,green,9
T2_FR_CCIN2P3,2009-10-23,T2linksfromT1s,green,9
T2_FR_CCIN2P3,2009-10-24,T2linksfromT1s,green,9
T2_FR_CCIN2P3,2009-10-25,T2linksfromT1s,green,9
T2_FR_CCIN2P3,2009-10-26,T2linksfromT1s,green,9
T2_FR_CCIN2P3,2009-10-27,T2linksfromT1s,green,9
T2_FR_CCIN2P3,2009-10-28,T2linksfromT1s,green,9
T2_FR_CCIN2P3,2009-10-29,T2linksfromT1s,green,9
T2_FR_CCIN2P3,2009-10-30,T2linksfromT1s,green,9
T2_FR_CCIN2P3,2009-10-31,T2linksfromT1s,green,9
T2_FR_CCIN2P3,2009-11-01,T2linksfromT1s,green,9
T2_FR_CCIN2P3,2009-11-02,T2linksfromT1s,green,9
T2_FR_CCIN2P3,2009-11-03,T2linksfromT1s,green,9
T2_FR_CCIN2P3,2009-11-04,T2linksfromT1s,green,9
T2_FR_GRIF_IRFU,2009-10-21,T2linkstoT1s,green,7
T2_FR_GRIF_IRFU,2009-10-22,T2linkstoT1s,green,7
T2_FR_GRIF_IRFU,2009-10-23,T2linkstoT1s,green,7
T2_FR_GRIF_IRFU,2009-10-24,T2linkstoT1s,green,7
T2_FR_GRIF_IRFU,2009-10-25,T2linkstoT1s,green,7
T2_FR_GRIF_IRFU,2009-10-26,T2linkstoT1s,green,7
T2_FR_GRIF_IRFU,2009-10-27,T2linkstoT1s,green,7
T2_FR_GRIF_IRFU,2009-10-28,T2linkstoT1s,green,7
T2_FR_GRIF_IRFU,2009-10-29,T2linkstoT1s,green,7
T2_FR_GRIF_IRFU,2009-10-30,T2linkstoT1s,green,7
T2_FR_GRIF_IRFU,2009-10-31,T2linkstoT1s,green,7
T2_FR_GRIF_IRFU,2009-11-01,T2linkstoT1s,green,7
T2_FR_GRIF_IRFU,2009-11-02,T2linkstoT1s,green,7
T2_FR_GRIF_IRFU,2009-11-03,T2linkstoT1s,green,7
T2_FR_GRIF_IRFU,2009-11-04,T2linkstoT1s,green,7
T2_FR_GRIF_IRFU,2009-10-21,T2linksfromT1s,green,9
T2_FR_GRIF_IRFU,2009-10-22,T2linksfromT1s,green,9
T2_FR_GRIF_IRFU,2009-10-23,T2linksfromT1s,green,9
T2_FR_GRIF_IRFU,2009-10-24,T2linksfromT1s,green,9
T2_FR_GRIF_IRFU,2009-10-25,T2linksfromT1s,green,9
T2_FR_GRIF_IRFU,2009-10-26,T2linksfromT1s,green,9
T2_FR_GRIF_IRFU,2009-10-27,T2linksfromT1s,green,9
T2_FR_GRIF_IRFU,2009-10-28,T2linksfromT1s,green,9
T2_FR_GRIF_IRFU,2009-10-29,T2linksfromT1s,green,9
T2_FR_GRIF_IRFU,2009-10-30,T2linksfromT1s,green,9
T2_FR_GRIF_IRFU,2009-10-31,T2linksfromT1s,green,9
T2_FR_GRIF_IRFU,2009-11-01,T2linksfromT1s,green,9
T2_FR_GRIF_IRFU,2009-11-02,T2linksfromT1s,green,9
T2_FR_GRIF_IRFU,2009-11-03,T2linksfromT1s,green,9
T2_FR_GRIF_IRFU,2009-11-04,T2linksfromT1s,green,9
T2_FR_GRIF_LLR,2009-10-21,T2linkstoT1s,green,8
T2_FR_GRIF_LLR,2009-10-22,T2linkstoT1s,green,8
T2_FR_GRIF_LLR,2009-10-23,T2linkstoT1s,green,8
T2_FR_GRIF_LLR,2009-10-24,T2linkstoT1s,green,8
T2_FR_GRIF_LLR,2009-10-25,T2linkstoT1s,green,8
T2_FR_GRIF_LLR,2009-10-26,T2linkstoT1s,green,8
T2_FR_GRIF_LLR,2009-10-27,T2linkstoT1s,green,8
T2_FR_GRIF_LLR,2009-10-28,T2linkstoT1s,green,8
T2_FR_GRIF_LLR,2009-10-29,T2linkstoT1s,green,8
T2_FR_GRIF_LLR,2009-10-30,T2linkstoT1s,green,8
T2_FR_GRIF_LLR,2009-10-31,T2linkstoT1s,green,8
T2_FR_GRIF_LLR,2009-11-01,T2linkstoT1s,green,8
T2_FR_GRIF_LLR,2009-11-02,T2linkstoT1s,green,8
T2_FR_GRIF_LLR,2009-11-03,T2linkstoT1s,green,8
T2_FR_GRIF_LLR,2009-11-04,T2linkstoT1s,green,8
T2_FR_GRIF_LLR,2009-10-21,T2linksfromT1s,green,9
T2_FR_GRIF_LLR,2009-10-22,T2linksfromT1s,green,9
T2_FR_GRIF_LLR,2009-10-23,T2linksfromT1s,green,9
T2_FR_GRIF_LLR,2009-10-24,T2linksfromT1s,green,9
T2_FR_GRIF_LLR,2009-10-25,T2linksfromT1s,green,9
T2_FR_GRIF_LLR,2009-10-26,T2linksfromT1s,green,9
T2_FR_GRIF_LLR,2009-10-27,T2linksfromT1s,green,9
T2_FR_GRIF_LLR,2009-10-28,T2linksfromT1s,green,9
T2_FR_GRIF_LLR,2009-10-29,T2linksfromT1s,green,9
T2_FR_GRIF_LLR,2009-10-30,T2linksfromT1s,green,9
T2_FR_GRIF_LLR,2009-10-31,T2linksfromT1s,green,9
T2_FR_GRIF_LLR,2009-11-01,T2linksfromT1s,green,9
T2_FR_GRIF_LLR,2009-11-02,T2linksfromT1s,green,9
T2_FR_GRIF_LLR,2009-11-03,T2linksfromT1s,green,9
T2_FR_GRIF_LLR,2009-11-04,T2linksfromT1s,green,9
T2_FR_IPHC,2009-10-21,T2linkstoT1s,green,4
T2_FR_IPHC,2009-10-22,T2linkstoT1s,green,4
T2_FR_IPHC,2009-10-23,T2linkstoT1s,green,4
T2_FR_IPHC,2009-10-24,T2linkstoT1s,green,4
T2_FR_IPHC,2009-10-25,T2linkstoT1s,green,4
T2_FR_IPHC,2009-10-26,T2linkstoT1s,green,4
T2_FR_IPHC,2009-10-27,T2linkstoT1s,green,4
T2_FR_IPHC,2009-10-28,T2linkstoT1s,green,4
T2_FR_IPHC,2009-10-29,T2linkstoT1s,green,4
T2_FR_IPHC,2009-10-30,T2linkstoT1s,green,4
T2_FR_IPHC,2009-10-31,T2linkstoT1s,green,4
T2_FR_IPHC,2009-11-01,T2linkstoT1s,green,4
T2_FR_IPHC,2009-11-02,T2linkstoT1s,green,4
T2_FR_IPHC,2009-11-03,T2linkstoT1s,green,4
T2_FR_IPHC,2009-11-04,T2linkstoT1s,green,4
T2_FR_IPHC,2009-10-21,T2linksfromT1s,green,9
T2_FR_IPHC,2009-10-22,T2linksfromT1s,green,9
T2_FR_IPHC,2009-10-23,T2linksfromT1s,green,9
T2_FR_IPHC,2009-10-24,T2linksfromT1s,green,9
T2_FR_IPHC,2009-10-25,T2linksfromT1s,green,9
T2_FR_IPHC,2009-10-26,T2linksfromT1s,green,9
T2_FR_IPHC,2009-10-27,T2linksfromT1s,green,9
T2_FR_IPHC,2009-10-28,T2linksfromT1s,green,9
T2_FR_IPHC,2009-10-29,T2linksfromT1s,green,9
T2_FR_IPHC,2009-10-30,T2linksfromT1s,green,9
T2_FR_IPHC,2009-10-31,T2linksfromT1s,green,9
T2_FR_IPHC,2009-11-01,T2linksfromT1s,green,9
T2_FR_IPHC,2009-11-02,T2linksfromT1s,green,9
T2_FR_IPHC,2009-11-03,T2linksfromT1s,green,9
T2_FR_IPHC,2009-11-04,T2linksfromT1s,green,9
T2_HU_Budapest,2009-10-21,T2linkstoT1s,green,5
T2_HU_Budapest,2009-10-22,T2linkstoT1s,green,5
T2_HU_Budapest,2009-10-23,T2linkstoT1s,green,5
T2_HU_Budapest,2009-10-24,T2linkstoT1s,green,5
T2_HU_Budapest,2009-10-25,T2linkstoT1s,green,5
T2_HU_Budapest,2009-10-26,T2linkstoT1s,green,5
T2_HU_Budapest,2009-10-27,T2linkstoT1s,green,5
T2_HU_Budapest,2009-10-28,T2linkstoT1s,green,5
T2_HU_Budapest,2009-10-29,T2linkstoT1s,green,5
T2_HU_Budapest,2009-10-30,T2linkstoT1s,green,5
T2_HU_Budapest,2009-10-31,T2linkstoT1s,green,5
T2_HU_Budapest,2009-11-01,T2linkstoT1s,green,5
T2_HU_Budapest,2009-11-02,T2linkstoT1s,green,5
T2_HU_Budapest,2009-11-03,T2linkstoT1s,green,5
T2_HU_Budapest,2009-11-04,T2linkstoT1s,green,5
T2_HU_Budapest,2009-10-21,T2linksfromT1s,green,9
T2_HU_Budapest,2009-10-22,T2linksfromT1s,green,9
T2_HU_Budapest,2009-10-23,T2linksfromT1s,green,9
T2_HU_Budapest,2009-10-24,T2linksfromT1s,green,9
T2_HU_Budapest,2009-10-25,T2linksfromT1s,green,9
T2_HU_Budapest,2009-10-26,T2linksfromT1s,green,9
T2_HU_Budapest,2009-10-27,T2linksfromT1s,green,9
T2_HU_Budapest,2009-10-28,T2linksfromT1s,green,9
T2_HU_Budapest,2009-10-29,T2linksfromT1s,green,9
T2_HU_Budapest,2009-10-30,T2linksfromT1s,green,9
T2_HU_Budapest,2009-10-31,T2linksfromT1s,green,9
T2_HU_Budapest,2009-11-01,T2linksfromT1s,green,9
T2_HU_Budapest,2009-11-02,T2linksfromT1s,green,9
T2_HU_Budapest,2009-11-03,T2linksfromT1s,green,9
T2_HU_Budapest,2009-11-04,T2linksfromT1s,green,9
T2_IN_TIFR,2009-10-21,T2linkstoT1s,green,2
T2_IN_TIFR,2009-10-22,T2linkstoT1s,green,2
T2_IN_TIFR,2009-10-23,T2linkstoT1s,green,2
T2_IN_TIFR,2009-10-24,T2linkstoT1s,green,2
T2_IN_TIFR,2009-10-25,T2linkstoT1s,green,2
T2_IN_TIFR,2009-10-26,T2linkstoT1s,green,2
T2_IN_TIFR,2009-10-27,T2linkstoT1s,green,2
T2_IN_TIFR,2009-10-28,T2linkstoT1s,green,2
T2_IN_TIFR,2009-10-29,T2linkstoT1s,green,2
T2_IN_TIFR,2009-10-30,T2linkstoT1s,green,2
T2_IN_TIFR,2009-10-31,T2linkstoT1s,green,2
T2_IN_TIFR,2009-11-01,T2linkstoT1s,green,2
T2_IN_TIFR,2009-11-02,T2linkstoT1s,green,2
T2_IN_TIFR,2009-11-03,T2linkstoT1s,green,2
T2_IN_TIFR,2009-11-04,T2linkstoT1s,green,2
T2_IN_TIFR,2009-10-21,T2linksfromT1s,green,9
T2_IN_TIFR,2009-10-22,T2linksfromT1s,green,9
T2_IN_TIFR,2009-10-23,T2linksfromT1s,green,9
T2_IN_TIFR,2009-10-24,T2linksfromT1s,green,9
T2_IN_TIFR,2009-10-25,T2linksfromT1s,green,9
T2_IN_TIFR,2009-10-26,T2linksfromT1s,green,9
T2_IN_TIFR,2009-10-27,T2linksfromT1s,green,9
T2_IN_TIFR,2009-10-28,T2linksfromT1s,green,9
T2_IN_TIFR,2009-10-29,T2linksfromT1s,green,9
T2_IN_TIFR,2009-10-30,T2linksfromT1s,green,9
T2_IN_TIFR,2009-10-31,T2linksfromT1s,green,9
T2_IN_TIFR,2009-11-01,T2linksfromT1s,green,9
T2_IN_TIFR,2009-11-02,T2linksfromT1s,green,9
T2_IN_TIFR,2009-11-03,T2linksfromT1s,green,9
T2_IN_TIFR,2009-11-04,T2linksfromT1s,green,9
T2_IT_Bari,2009-10-21,T2linkstoT1s,green,7
T2_IT_Bari,2009-10-22,T2linkstoT1s,green,7
T2_IT_Bari,2009-10-23,T2linkstoT1s,green,7
T2_IT_Bari,2009-10-24,T2linkstoT1s,green,7
T2_IT_Bari,2009-10-25,T2linkstoT1s,green,7
T2_IT_Bari,2009-10-26,T2linkstoT1s,green,7
T2_IT_Bari,2009-10-27,T2linkstoT1s,green,7
T2_IT_Bari,2009-10-28,T2linkstoT1s,green,7
T2_IT_Bari,2009-10-29,T2linkstoT1s,green,7
T2_IT_Bari,2009-10-30,T2linkstoT1s,green,7
T2_IT_Bari,2009-10-31,T2linkstoT1s,green,7
T2_IT_Bari,2009-11-01,T2linkstoT1s,green,7
T2_IT_Bari,2009-11-02,T2linkstoT1s,green,7
T2_IT_Bari,2009-11-03,T2linkstoT1s,green,7
T2_IT_Bari,2009-11-04,T2linkstoT1s,green,7
T2_IT_Bari,2009-10-21,T2linksfromT1s,green,9
T2_IT_Bari,2009-10-22,T2linksfromT1s,green,9
T2_IT_Bari,2009-10-23,T2linksfromT1s,green,9
T2_IT_Bari,2009-10-24,T2linksfromT1s,green,9
T2_IT_Bari,2009-10-25,T2linksfromT1s,green,9
T2_IT_Bari,2009-10-26,T2linksfromT1s,green,9
T2_IT_Bari,2009-10-27,T2linksfromT1s,green,9
T2_IT_Bari,2009-10-28,T2linksfromT1s,green,9
T2_IT_Bari,2009-10-29,T2linksfromT1s,green,9
T2_IT_Bari,2009-10-30,T2linksfromT1s,green,9
T2_IT_Bari,2009-10-31,T2linksfromT1s,green,9
T2_IT_Bari,2009-11-01,T2linksfromT1s,green,9
T2_IT_Bari,2009-11-02,T2linksfromT1s,green,9
T2_IT_Bari,2009-11-03,T2linksfromT1s,green,9
T2_IT_Bari,2009-11-04,T2linksfromT1s,green,9
T2_IT_Legnaro,2009-10-21,T2linkstoT1s,green,5
T2_IT_Legnaro,2009-10-22,T2linkstoT1s,green,5
T2_IT_Legnaro,2009-10-23,T2linkstoT1s,green,5
T2_IT_Legnaro,2009-10-24,T2linkstoT1s,green,5
T2_IT_Legnaro,2009-10-25,T2linkstoT1s,green,5
T2_IT_Legnaro,2009-10-26,T2linkstoT1s,green,5
T2_IT_Legnaro,2009-10-27,T2linkstoT1s,green,5
T2_IT_Legnaro,2009-10-28,T2linkstoT1s,green,5
T2_IT_Legnaro,2009-10-29,T2linkstoT1s,green,5
T2_IT_Legnaro,2009-10-30,T2linkstoT1s,green,5
T2_IT_Legnaro,2009-10-31,T2linkstoT1s,green,5
T2_IT_Legnaro,2009-11-01,T2linkstoT1s,green,5
T2_IT_Legnaro,2009-11-02,T2linkstoT1s,green,5
T2_IT_Legnaro,2009-11-03,T2linkstoT1s,green,5
T2_IT_Legnaro,2009-11-04,T2linkstoT1s,green,5
T2_IT_Legnaro,2009-10-21,T2linksfromT1s,green,9
T2_IT_Legnaro,2009-10-22,T2linksfromT1s,green,9
T2_IT_Legnaro,2009-10-23,T2linksfromT1s,green,9
T2_IT_Legnaro,2009-10-24,T2linksfromT1s,green,9
T2_IT_Legnaro,2009-10-25,T2linksfromT1s,green,9
T2_IT_Legnaro,2009-10-26,T2linksfromT1s,green,9
T2_IT_Legnaro,2009-10-27,T2linksfromT1s,green,9
T2_IT_Legnaro,2009-10-28,T2linksfromT1s,green,9
T2_IT_Legnaro,2009-10-29,T2linksfromT1s,green,9
T2_IT_Legnaro,2009-10-30,T2linksfromT1s,green,9
T2_IT_Legnaro,2009-10-31,T2linksfromT1s,green,9
T2_IT_Legnaro,2009-11-01,T2linksfromT1s,green,9
T2_IT_Legnaro,2009-11-02,T2linksfromT1s,green,9
T2_IT_Legnaro,2009-11-03,T2linksfromT1s,green,9
T2_IT_Legnaro,2009-11-04,T2linksfromT1s,green,9
T2_IT_Pisa,2009-10-21,T2linkstoT1s,green,8
T2_IT_Pisa,2009-10-22,T2linkstoT1s,green,8
T2_IT_Pisa,2009-10-23,T2linkstoT1s,green,8
T2_IT_Pisa,2009-10-24,T2linkstoT1s,green,8
T2_IT_Pisa,2009-10-25,T2linkstoT1s,green,8
T2_IT_Pisa,2009-10-26,T2linkstoT1s,green,8
T2_IT_Pisa,2009-10-27,T2linkstoT1s,green,8
T2_IT_Pisa,2009-10-28,T2linkstoT1s,green,8
T2_IT_Pisa,2009-10-29,T2linkstoT1s,green,8
T2_IT_Pisa,2009-10-30,T2linkstoT1s,green,8
T2_IT_Pisa,2009-10-31,T2linkstoT1s,green,8
T2_IT_Pisa,2009-11-01,T2linkstoT1s,green,8
T2_IT_Pisa,2009-11-02,T2linkstoT1s,green,8
T2_IT_Pisa,2009-11-03,T2linkstoT1s,green,8
T2_IT_Pisa,2009-11-04,T2linkstoT1s,green,8
T2_IT_Pisa,2009-10-21,T2linksfromT1s,green,9
T2_IT_Pisa,2009-10-22,T2linksfromT1s,green,9
T2_IT_Pisa,2009-10-23,T2linksfromT1s,green,9
T2_IT_Pisa,2009-10-24,T2linksfromT1s,green,9
T2_IT_Pisa,2009-10-25,T2linksfromT1s,green,9
T2_IT_Pisa,2009-10-26,T2linksfromT1s,green,9
T2_IT_Pisa,2009-10-27,T2linksfromT1s,green,9
T2_IT_Pisa,2009-10-28,T2linksfromT1s,green,9
T2_IT_Pisa,2009-10-29,T2linksfromT1s,green,9
T2_IT_Pisa,2009-10-30,T2linksfromT1s,green,9
T2_IT_Pisa,2009-10-31,T2linksfromT1s,green,9
T2_IT_Pisa,2009-11-01,T2linksfromT1s,green,9
T2_IT_Pisa,2009-11-02,T2linksfromT1s,green,9
T2_IT_Pisa,2009-11-03,T2linksfromT1s,green,9
T2_IT_Pisa,2009-11-04,T2linksfromT1s,green,9
T2_IT_Rome,2009-10-21,T2linkstoT1s,green,5
T2_IT_Rome,2009-10-22,T2linkstoT1s,green,5
T2_IT_Rome,2009-10-23,T2linkstoT1s,green,5
T2_IT_Rome,2009-10-24,T2linkstoT1s,green,5
T2_IT_Rome,2009-10-25,T2linkstoT1s,green,5
T2_IT_Rome,2009-10-26,T2linkstoT1s,green,5
T2_IT_Rome,2009-10-27,T2linkstoT1s,green,5
T2_IT_Rome,2009-10-28,T2linkstoT1s,green,5
T2_IT_Rome,2009-10-29,T2linkstoT1s,green,5
T2_IT_Rome,2009-10-30,T2linkstoT1s,green,5
T2_IT_Rome,2009-10-31,T2linkstoT1s,green,5
T2_IT_Rome,2009-11-01,T2linkstoT1s,green,5
T2_IT_Rome,2009-11-02,T2linkstoT1s,green,5
T2_IT_Rome,2009-11-03,T2linkstoT1s,green,5
T2_IT_Rome,2009-11-04,T2linkstoT1s,green,5
T2_IT_Rome,2009-10-21,T2linksfromT1s,green,9
T2_IT_Rome,2009-10-22,T2linksfromT1s,green,9
T2_IT_Rome,2009-10-23,T2linksfromT1s,green,9
T2_IT_Rome,2009-10-24,T2linksfromT1s,green,9
T2_IT_Rome,2009-10-25,T2linksfromT1s,green,9
T2_IT_Rome,2009-10-26,T2linksfromT1s,green,9
T2_IT_Rome,2009-10-27,T2linksfromT1s,green,9
T2_IT_Rome,2009-10-28,T2linksfromT1s,green,9
T2_IT_Rome,2009-10-29,T2linksfromT1s,green,9
T2_IT_Rome,2009-10-30,T2linksfromT1s,green,9
T2_IT_Rome,2009-10-31,T2linksfromT1s,green,9
T2_IT_Rome,2009-11-01,T2linksfromT1s,green,9
T2_IT_Rome,2009-11-02,T2linksfromT1s,green,9
T2_IT_Rome,2009-11-03,T2linksfromT1s,green,9
T2_IT_Rome,2009-11-04,T2linksfromT1s,green,9
T2_KR_KNU,2009-10-21,T2linkstoT1s,green,9
T2_KR_KNU,2009-10-22,T2linkstoT1s,green,9
T2_KR_KNU,2009-10-23,T2linkstoT1s,green,9
T2_KR_KNU,2009-10-24,T2linkstoT1s,green,9
T2_KR_KNU,2009-10-25,T2linkstoT1s,green,9
T2_KR_KNU,2009-10-26,T2linkstoT1s,green,9
T2_KR_KNU,2009-10-27,T2linkstoT1s,green,9
T2_KR_KNU,2009-10-28,T2linkstoT1s,green,9
T2_KR_KNU,2009-10-29,T2linkstoT1s,green,9
T2_KR_KNU,2009-10-30,T2linkstoT1s,green,9
T2_KR_KNU,2009-10-31,T2linkstoT1s,green,9
T2_KR_KNU,2009-11-01,T2linkstoT1s,green,9
T2_KR_KNU,2009-11-02,T2linkstoT1s,green,9
T2_KR_KNU,2009-11-03,T2linkstoT1s,green,9
T2_KR_KNU,2009-11-04,T2linkstoT1s,green,9
T2_KR_KNU,2009-10-21,T2linksfromT1s,green,9
T2_KR_KNU,2009-10-22,T2linksfromT1s,green,9
T2_KR_KNU,2009-10-23,T2linksfromT1s,green,9
T2_KR_KNU,2009-10-24,T2linksfromT1s,green,9
T2_KR_KNU,2009-10-25,T2linksfromT1s,green,9
T2_KR_KNU,2009-10-26,T2linksfromT1s,green,9
T2_KR_KNU,2009-10-27,T2linksfromT1s,green,9
T2_KR_KNU,2009-10-28,T2linksfromT1s,green,9
T2_KR_KNU,2009-10-29,T2linksfromT1s,green,9
T2_KR_KNU,2009-10-30,T2linksfromT1s,green,9
T2_KR_KNU,2009-10-31,T2linksfromT1s,green,9
T2_KR_KNU,2009-11-01,T2linksfromT1s,green,9
T2_KR_KNU,2009-11-02,T2linksfromT1s,green,9
T2_KR_KNU,2009-11-03,T2linksfromT1s,green,9
T2_KR_KNU,2009-11-04,T2linksfromT1s,green,9
T2_PK_NCP,2009-10-21,T2linkstoT1s,red,1
T2_PK_NCP,2009-10-22,T2linkstoT1s,red,1
T2_PK_NCP,2009-10-23,T2linkstoT1s,red,1
T2_PK_NCP,2009-10-24,T2linkstoT1s,red,1
T2_PK_NCP,2009-10-25,T2linkstoT1s,red,1
T2_PK_NCP,2009-10-26,T2linkstoT1s,red,1
T2_PK_NCP,2009-10-27,T2linkstoT1s,red,1
T2_PK_NCP,2009-10-28,T2linkstoT1s,red,1
T2_PK_NCP,2009-10-29,T2linkstoT1s,red,1
T2_PK_NCP,2009-10-30,T2linkstoT1s,red,1
T2_PK_NCP,2009-10-31,T2linkstoT1s,red,1
T2_PK_NCP,2009-11-01,T2linkstoT1s,red,1
T2_PK_NCP,2009-11-02,T2linkstoT1s,red,1
T2_PK_NCP,2009-11-03,T2linkstoT1s,red,1
T2_PK_NCP,2009-11-04,T2linkstoT1s,red,1
T2_PK_NCP,2009-10-21,T2linksfromT1s,red,1
T2_PK_NCP,2009-10-22,T2linksfromT1s,red,1
T2_PK_NCP,2009-10-23,T2linksfromT1s,red,1
T2_PK_NCP,2009-10-24,T2linksfromT1s,red,1
T2_PK_NCP,2009-10-25,T2linksfromT1s,red,1
T2_PK_NCP,2009-10-26,T2linksfromT1s,red,1
T2_PK_NCP,2009-10-27,T2linksfromT1s,red,1
T2_PK_NCP,2009-10-28,T2linksfromT1s,red,1
T2_PK_NCP,2009-10-29,T2linksfromT1s,red,1
T2_PK_NCP,2009-10-30,T2linksfromT1s,red,1
T2_PK_NCP,2009-10-31,T2linksfromT1s,red,1
T2_PK_NCP,2009-11-01,T2linksfromT1s,red,1
T2_PK_NCP,2009-11-02,T2linksfromT1s,red,1
T2_PK_NCP,2009-11-03,T2linksfromT1s,red,1
T2_PK_NCP,2009-11-04,T2linksfromT1s,red,1
T2_PL_Warsaw,2009-10-21,T2linkstoT1s,green,5
T2_PL_Warsaw,2009-10-22,T2linkstoT1s,green,5
T2_PL_Warsaw,2009-10-23,T2linkstoT1s,green,5
T2_PL_Warsaw,2009-10-24,T2linkstoT1s,green,5
T2_PL_Warsaw,2009-10-25,T2linkstoT1s,green,5
T2_PL_Warsaw,2009-10-26,T2linkstoT1s,green,5
T2_PL_Warsaw,2009-10-27,T2linkstoT1s,green,5
T2_PL_Warsaw,2009-10-28,T2linkstoT1s,green,5
T2_PL_Warsaw,2009-10-29,T2linkstoT1s,green,5
T2_PL_Warsaw,2009-10-30,T2linkstoT1s,green,5
T2_PL_Warsaw,2009-10-31,T2linkstoT1s,green,5
T2_PL_Warsaw,2009-11-01,T2linkstoT1s,green,5
T2_PL_Warsaw,2009-11-02,T2linkstoT1s,green,5
T2_PL_Warsaw,2009-11-03,T2linkstoT1s,green,5
T2_PL_Warsaw,2009-11-04,T2linkstoT1s,green,5
T2_PL_Warsaw,2009-10-21,T2linksfromT1s,green,9
T2_PL_Warsaw,2009-10-22,T2linksfromT1s,green,9
T2_PL_Warsaw,2009-10-23,T2linksfromT1s,green,9
T2_PL_Warsaw,2009-10-24,T2linksfromT1s,green,9
T2_PL_Warsaw,2009-10-25,T2linksfromT1s,green,9
T2_PL_Warsaw,2009-10-26,T2linksfromT1s,green,9
T2_PL_Warsaw,2009-10-27,T2linksfromT1s,green,9
T2_PL_Warsaw,2009-10-28,T2linksfromT1s,green,9
T2_PL_Warsaw,2009-10-29,T2linksfromT1s,green,9
T2_PL_Warsaw,2009-10-30,T2linksfromT1s,green,9
T2_PL_Warsaw,2009-10-31,T2linksfromT1s,green,9
T2_PL_Warsaw,2009-11-01,T2linksfromT1s,green,9
T2_PL_Warsaw,2009-11-02,T2linksfromT1s,green,9
T2_PL_Warsaw,2009-11-03,T2linksfromT1s,green,9
T2_PL_Warsaw,2009-11-04,T2linksfromT1s,green,9
T2_PT_LIP_Lisbon,2009-10-21,T2linkstoT1s,green,5
T2_PT_LIP_Lisbon,2009-10-22,T2linkstoT1s,green,5
T2_PT_LIP_Lisbon,2009-10-23,T2linkstoT1s,green,5
T2_PT_LIP_Lisbon,2009-10-24,T2linkstoT1s,green,5
T2_PT_LIP_Lisbon,2009-10-25,T2linkstoT1s,green,5
T2_PT_LIP_Lisbon,2009-10-26,T2linkstoT1s,green,5
T2_PT_LIP_Lisbon,2009-10-27,T2linkstoT1s,green,5
T2_PT_LIP_Lisbon,2009-10-28,T2linkstoT1s,green,5
T2_PT_LIP_Lisbon,2009-10-29,T2linkstoT1s,green,5
T2_PT_LIP_Lisbon,2009-10-30,T2linkstoT1s,green,5
T2_PT_LIP_Lisbon,2009-10-31,T2linkstoT1s,green,5
T2_PT_LIP_Lisbon,2009-11-01,T2linkstoT1s,green,5
T2_PT_LIP_Lisbon,2009-11-02,T2linkstoT1s,green,5
T2_PT_LIP_Lisbon,2009-11-03,T2linkstoT1s,green,5
T2_PT_LIP_Lisbon,2009-11-04,T2linkstoT1s,green,5
T2_PT_LIP_Lisbon,2009-10-21,T2linksfromT1s,green,9
T2_PT_LIP_Lisbon,2009-10-22,T2linksfromT1s,green,9
T2_PT_LIP_Lisbon,2009-10-23,T2linksfromT1s,green,9
T2_PT_LIP_Lisbon,2009-10-24,T2linksfromT1s,green,9
